image_directory_entry_security,directory_44944-53032,function_34-36,e_lfanew,function_41-44,function_53-57,directory_0-11,SizeOfCode,hal.dll,msvfw32.dll,mpr.dll,e_crlc,ws2_32.dll,function_1822,directory_1096-1508,rassapi.dll,NumberOfSections,modemui.dll,clusapi.dll,directory_462-520,counter_api,directory_164-218,dsound.dll,wininet.dll,MinorLinkerVersion,directory_256116-406072,uxtheme.dll,md5,kernel32.dll,esent.dll,other_directory,SizeOfUninitializedData,CheckSum,MajorImageVersion,function_104-113,e_magic,userenv.dll,LoaderFlags,winspool.drv,function_16-19,directory_79-86,e_ovno,winsta.dll,version.dll,function_28-30,function_776-1822,mscoree.dll,shimeng.dll,PointerToSymbolTable,function_44-47,function_121-131,directory_3044-4096,directory_17864-21608,directory_139264-172032,function_113-121,rasapi32.dll,directory_406072-2638060,e_cs,function_75-81,directory_26208-32632,msvbvm60.dll,wintrust.dll,mswsock.dll,directory_204800-256116,mfc42.dll,BaseOfCode,ntdll.dll,psapi.dll,AddressOfEntryPoint,Characteristics,counter_export,e_cblp,advapi32.dll,function_11-12,function_24-26,Subsystem,SectionAlignment,shell32.dll,directory_65536-77824,MajorLinkerVersion,directory_71-72,odbc32.dll,wnhelp.dll,secur32.dll,lz32.dll,directory_744-988,msimg32.dll,ntoskrnl.exe,msvcr80.dll,function_62-66,function_230-263,winhttp.dll,directory_86-99,function_81-88,directory_218-307,SizeOfHeapCommit,gdi32.dll,SizeOfOptionalHeader,directory_20-24,SizeOfStackCommit,function_22-24,image_directory_entry_bound_import,directory_72-79,directory_28-59,avicap32.dll,strings (see raw report for details),directory_77824-89232,e_sp,relocations,function_152-167,directory_58000-65536,function_36-38,wtsapi32.dll,mfc42u.dll,image_directory_entry_export,function_30-32,e_lfarlc,resutils.dll,function_26-28,function_38-41,function_184-204,MinorImageVersion,e_oeminfo,sqlite3.dll,function_12-15,function_263-303,apt,urlmon.dll,wsock32.dll,directory_11296-12736,nddeapi.dll,MinorOperatingSystemVersion,directory_2638060,comdlg32.dll,SizeOfHeaders,function_57-62,MajorSubsystemVersion,directory_101-135,directory_114400-139264,e_cp,cabinet.dll,MinorSubsystemVersion,authz.dll,ole32.dll,image_directory_entry_debug,function_141-152,directory_2596-3044,shlwapi.dll,function_88-96,image_directory_entry_delay_import,oleacc.dll,msvcr90.dll,rpcrt4.dll,function_9-10,function_542-776,directory_4096-6224,function_167-184,MajorOperatingSystemVersion,directory_62-64,image_directory_entry_exception,user32.dll,image_directory_entry_resource,directory_59-62,directory_520-576,SizeOfInitializedData,gdiplus.dll,function_5-6,function_6-8,odbctrac.dll,SizeOfHeapReserve,image_directory_entry_tls,function_10-11,directory_576-744,directory_12736-17864,netapi32.dll,azroles.dll,directory_53032-58000,NumberOfRvaAndSizes,functions,function_70-75,cfgmgr32.dll,pdh.dll,ntlanman.dll,clbcatq.dll,imagehlp.dll,function_0-5,directory_64-71,directory_21608-26208,FileAlignment,d3d9.dll,directory_172032-204800,function_303-357,filesize,function_19-22,image_directory_entry_com_descriptor,function_357-424,e_oemid,image_directory_entry_iat,directory_8396-11296,msvcp90.dll,directory_24-28,wpcap.dll,directory_135-164,directory_89232-114400,image_directory_entry_basereloc,msvcrt.dll,eappcfg.dll,dbghelp.dll,e_ss,function_32-34,function_47-50,function_96-104,DllCharacteristics,directory_11-20,opengl32.dll,setupapi.dll,function_50-53,dbnmpntw.dll,BaseOfData,counter_dll,oledlg.dll,comctl32.dll,imm32.dll,Machine,e_minalloc,image_directory_entry_load_config,directory_1508-2596,directory_36864-44944,avifil32.dll,e_ip,function_8-9,function_424-542,Magic,directory_32632-36864,e_csum,mfc90.dll,TimeDateStamp,directory_6224-8396,SizeOfStackReserve,crypt32.dll,directory_307-420,cmdial32.dll,e_maxalloc,ImageBase,function_15-16,function_131-141,Reserved1,directory_988-1096,NumberOfSymbols,SizeOfImage,function_204-230,image_directory_entry_import,directory_99-101,directory_420-462,msvcp60.dll,function_66-70,cryptui.dll,cryptdll.dll,e_cparhdr,winmm.dll,iphlpapi.dll,dciman32.dll,dnsapi.dll,oleaut32.dll,other_import_function,tapi16.dll
0,0,4,208,0,0,0,131072,0,0,0,0,0,1,0,0,4,0,1,0,154,0,0,0,0,0,0,0155738045b331f44d300f4a7d08cf21,1,0,0,0,196635,8,3,23117,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,4096,0,0,118450,903,0,144,0,1,3,2,4096,0,0,10,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,4096,0,224,0,4096,1,0,0,0,0,0,0,184,0,1,0,1,0,0,0,1,64,0,5,2,2,2,0,0,0,1,Carbanak,0,0,0,0,0,0,0,1024,3,5,0,2,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,4,0,0,1,1,0,0,86016,0,0,0,0,1048576,0,5,0,0,0,0,0,16,68,1,0,0,0,0,0,0,0,0,512,0,0,2,180224,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,1,0,0,135168,8,0,0,0,332,0,0,0,0,0,0,1,1,267,0,0,0,1303223253,0,1048576,0,0,0,65535,4194304,0,1,0,0,0,221184,1,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0
0,0,0,272,0,0,0,270336,0,0,1,0,0,1,0,0,3,0,0,0,21,0,0,1,0,0,0,01774e34e8a444685b1499eef3406cd0,1,0,0,483328,0,0,0,23117,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,487424,0,1,756624,291,0,144,1,0,0,2,4096,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,1,224,0,4096,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Patchwork,0,1,0,0,0,0,1,4096,0,5,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,32768,0,0,0,0,4194304,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,512,0,0,0,348111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,757760,16,0,1,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1271404053,0,4194304,0,0,0,65535,4194304,0,0,0,0,0,790528,0,1,0,0,0,0,0,0,4,1,0,0,0,1,0,0
0,0,2,224,4,5,0,47616,0,0,0,0,0,2,0,0,5,0,0,1,112,0,0,1,0,0,0,019a5f531f324d5528ccc09faa617f42,1,0,0,0,0,0,9,23117,0,0,0,4,0,0,0,0,2,4,0,0,0,5,5,0,0,0,6,0,0,0,3,0,0,0,0,0,0,4096,0,0,17029,258,0,144,1,1,4,2,4096,1,0,10,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,4096,0,224,0,4096,9,0,0,0,0,0,0,184,1232,7,0,4,0,0,0,7,64,0,5,8,8,0,0,0,3,8,Hurricane Panda,0,0,0,0,1,0,0,1024,4,5,0,0,3,0,1,0,0,0,10,1,0,3,0,0,0,0,19,6,0,10,5,0,0,0,1,0,0,41472,0,0,3,0,1048576,0,7,0,0,0,0,0,16,299,6,0,0,0,0,0,4,1,0,512,0,0,8,81408,8,0,10,0,1,1,0,0,0,0,0,1,0,0,0,0,5,4,3,33088,0,0,0,8,0,53248,4,0,0,0,332,0,1,0,0,0,0,7,9,267,0,0,0,1356530105,0,1048576,0,0,0,65535,4194304,9,11,0,0,0,98304,9,1,1,0,0,7,0,0,4,0,0,0,0,0,0,0
0,0,1,264,2,1,0,13824,0,0,0,0,0,1,0,0,5,0,0,0,140,0,0,0,0,0,0,01a7af987d7b2f6f355e37c8580cb45a,1,0,0,0,0,0,0,23117,0,0,0,2,0,0,0,0,1,4,0,0,0,1,2,0,2,0,1,0,0,0,2,0,0,0,0,0,0,4096,0,0,17464,258,0,144,1,0,1,2,4096,1,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4096,0,224,0,4096,3,0,0,0,0,0,0,184,0,2,0,2,0,0,0,0,64,0,1,3,1,0,0,0,1,0,Patchwork,0,0,0,0,0,0,0,1024,1,5,0,0,3,0,0,0,1,1,0,0,0,2,0,0,1,0,1,1,0,0,5,0,0,1,1,0,0,346112,0,0,16,0,1048576,0,0,0,0,0,0,0,16,86,1,0,0,0,0,0,1,0,2,512,0,0,1,482304,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,1,32768,0,0,0,6,0,20480,7,0,0,0,332,0,1,0,1,0,0,0,2,267,0,0,0,958411935,0,1048576,0,0,0,65535,4194304,0,5,0,0,0,499712,1,1,0,0,0,3,0,0,4,0,0,0,0,0,0,0
0,0,24,248,20,26,0,190976,0,0,0,0,0,12,0,0,4,0,0,0,144,0,0,0,0,1,0,01adea2d3707a343f5a6d149565c7ec5,1,0,0,0,251181,0,26,23117,0,0,0,16,0,0,0,0,18,25,0,0,0,23,18,0,0,0,24,0,0,0,25,0,0,0,0,2,0,4096,0,0,92365,259,0,144,0,6,9,2,4096,1,0,9,0,0,0,0,0,0,0,0,0,16,25,1,0,31,0,4096,0,224,0,4096,22,0,0,0,0,0,0,184,0,37,0,10,0,0,0,23,64,0,20,39,18,0,0,0,9,25,Patchwork,0,0,0,0,0,0,0,1024,19,5,0,0,3,0,0,0,1,0,22,0,1,15,0,0,0,1,33,26,0,18,5,0,0,1,1,0,0,36864,0,2,9,0,1048576,0,20,0,0,0,0,0,16,1016,27,0,0,0,0,0,14,0,0,512,0,1,16,228864,19,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,32,31,21,32768,0,0,0,21,0,196608,7,0,0,0,332,0,1,0,0,0,0,5,22,267,0,0,0,1350970027,0,1048576,0,0,0,65535,4194304,9,23,0,0,0,311296,23,1,0,0,0,21,0,0,4,0,0,0,0,0,0,0
0,0,1,224,5,5,0,56320,0,0,0,0,0,3,0,0,5,0,0,1,112,0,0,1,0,0,0,01c45a203526978a7d8d0457594fafbf,1,0,0,0,134440,0,6,23117,0,0,0,2,0,0,0,0,7,4,0,0,0,5,8,0,0,0,10,0,0,0,7,0,0,0,0,0,0,4096,0,0,18234,258,0,144,1,1,3,2,4096,1,0,9,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0,4096,0,224,0,4096,11,0,0,1,0,0,0,184,1408,10,0,5,0,0,0,5,64,0,5,11,11,0,0,0,4,10,Hurricane Panda,0,0,1,0,0,0,0,1024,4,5,0,0,3,0,0,0,0,1,8,1,0,2,0,0,0,0,24,11,0,8,5,0,0,0,1,0,0,33792,0,0,3,0,1048576,0,12,0,0,0,0,0,16,345,6,0,0,0,0,0,7,1,0,512,0,0,10,91136,10,0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,7,7,5,33088,0,0,0,6,0,61440,4,0,0,0,332,0,1,0,0,0,0,2,8,267,0,0,0,1360036987,0,1048576,0,0,0,65535,4194304,10,11,0,0,0,110592,10,1,1,0,0,9,0,0,4,0,0,0,0,0,0,0
0,0,25,248,29,36,0,154624,0,0,0,0,0,5,0,0,4,0,0,0,274,0,0,1,0,0,0,01cda08113796a78702843a414f477c4,1,0,0,0,243068,0,14,23117,0,0,1,26,0,0,0,0,24,14,0,0,0,26,22,0,0,1,37,0,0,0,29,0,0,0,0,1,0,4096,0,0,77198,259,0,144,1,6,22,2,4096,1,0,9,0,0,0,0,0,0,0,0,0,38,21,0,0,29,0,4096,1,224,0,4096,37,0,0,0,0,0,0,184,0,24,0,35,0,0,0,25,64,0,43,46,18,0,0,0,4,26,Patchwork,0,0,0,0,0,0,1,1024,27,5,0,0,3,0,0,0,0,0,18,0,1,24,0,1,0,0,33,17,0,17,5,0,0,1,1,0,0,46080,0,2,13,0,1048576,0,13,0,0,0,0,0,16,1210,34,0,0,0,0,0,23,0,0,512,0,2,18,201728,35,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,56,33,23,32768,0,0,0,42,0,159744,11,0,0,0,332,0,1,0,0,0,0,6,14,267,0,0,0,1310689390,0,1048576,0,0,0,65535,4194304,13,22,0,0,0,225280,17,1,0,0,0,36,0,0,4,0,0,0,0,1,0,0
1,0,0,200,0,0,0,2666496,0,0,0,0,0,13,0,0,3,0,0,0,129,0,0,0,0,0,0,022894817bc575b94e1919eb1890f873,0,0,0,0,2689211,1,1,23117,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,4096,0,0,8368,271,0,144,0,0,38,2,4096,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,224,0,4096,0,1,0,0,0,0,0,184,0,1,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Patchwork,0,0,0,0,0,3,0,4096,0,4,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,1,1,4,0,0,0,1,0,1,8192,0,0,6,0,1048576,0,0,0,0,0,0,0,16,88,0,0,0,0,0,0,1,0,0,4096,0,0,1,2684856,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670592,1,0,0,0,332,0,0,0,0,0,0,0,7,267,0,0,0,1349076138,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,2678784,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1,0,0,184,0,0,0,61440,0,0,0,0,0,9,0,0,3,0,0,0,75,0,0,0,0,0,0,023d82950ebec016cd4016d7a11be58d,0,0,0,0,124393,8,0,23117,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4096,0,0,7196,271,0,144,0,0,1,2,4096,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4096,0,224,0,4096,0,1,0,0,0,0,0,184,0,0,1,1,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Patchwork,0,0,0,0,0,0,0,4096,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,1,8192,0,0,3,0,1048576,0,0,0,0,0,0,0,16,21,0,0,0,0,0,0,0,0,0,4096,0,0,1,78928,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,1,0,0,0,332,0,0,0,0,0,0,0,1,267,0,0,0,1334231307,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,73728,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,2,224,4,5,0,47616,0,0,0,0,0,2,0,0,5,0,0,1,112,0,0,1,0,0,0,023ef99bc3c84b8df3f837454c0e1629,1,0,0,0,0,0,9,23117,0,0,0,4,0,0,0,0,2,4,0,0,0,5,5,0,0,0,6,0,0,0,3,0,0,0,0,0,0,4096,0,0,17029,258,0,144,1,1,4,2,4096,1,0,10,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,4096,0,224,0,4096,9,0,0,0,0,0,0,184,1232,7,0,4,0,0,0,7,64,0,5,8,8,0,0,0,3,8,Hurricane Panda,0,0,0,0,1,0,0,1024,4,5,0,0,3,0,1,0,0,0,10,1,0,3,0,0,0,0,19,6,0,10,5,0,0,0,1,0,0,41472,0,0,3,0,1048576,0,7,0,0,0,0,0,16,299,6,0,0,0,0,0,4,1,0,512,0,0,8,81408,8,0,10,0,1,1,0,0,0,0,0,1,0,0,0,0,5,4,3,33088,0,0,0,8,0,53248,4,0,0,0,332,0,1,0,0,0,0,7,9,267,0,0,0,1356530105,0,1048576,0,0,0,65535,4194304,9,11,0,0,0,98304,9,1,1,0,0,7,0,0,4,0,0,0,0,0,0,0
0,0,2,232,5,9,0,73216,0,0,0,0,1,5,0,0,5,0,0,0,88,0,0,0,0,0,0,02522ce47a8db9544f8877dace7e0833,1,0,0,0,117906,0,10,23117,0,0,0,8,1,0,0,0,10,7,0,0,0,4,5,0,0,0,5,0,0,0,9,0,0,0,0,0,0,4096,0,0,44777,258,0,144,0,5,3,2,4096,1,0,10,0,0,0,0,0,0,0,0,0,6,5,0,0,9,0,4096,0,224,0,4096,9,0,0,1,0,1074,0,184,88,9,0,4,0,0,0,7,64,0,6,10,11,0,0,0,3,5,APT28,0,0,0,0,1,0,0,1024,4,5,0,0,3,0,1,0,0,1,10,1,0,4,0,0,0,0,16,7,0,2,5,0,0,0,1,0,0,24064,0,0,5,0,1048576,0,2,0,0,0,0,0,16,328,8,0,0,0,0,0,2,1,0,512,0,0,7,98304,7,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,7,6,8,33088,0,0,0,9,0,77824,3,0,0,0,332,0,1,0,0,0,0,5,7,267,0,0,0,1367922668,0,1048576,0,1,0,65535,4194304,8,8,0,0,0,118784,8,1,0,1,0,8,0,0,4,0,0,0,0,0,0,0
0,0,0,128,0,0,1,22016,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0255f73a32bf781c786d19d149ddfb90,0,0,0,0,0,0,0,23117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,29998,258,0,144,0,0,0,2,8192,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,224,0,4096,0,0,2,1,0,0,0,184,2,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Transparent Tribe,0,0,0,0,0,0,0,1024,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,19968,0,0,1,0,1048576,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,512,0,0,0,43008,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34112,1,0,0,0,0,32768,1,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1439890901,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,73728,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,21,216,16,23,0,92672,0,0,0,0,1,3,0,0,6,0,0,1,50,0,0,0,0,0,0,0275585c3b871405dd299d458724db3d,1,0,0,0,0,0,16,23117,0,0,0,18,1,0,0,0,18,2,0,0,0,33,34,1,0,0,14,0,0,0,21,0,0,0,0,0,0,4096,1,0,12972,258,0,144,1,4,24,2,4096,0,0,11,0,0,0,0,0,0,0,0,0,18,18,0,0,21,0,4096,0,224,0,4096,28,0,0,0,0,0,0,184,1598,24,0,13,0,0,0,25,64,0,15,24,17,0,0,0,18,19,Carbanak,0,0,0,0,1,0,0,4096,27,5,0,0,3,0,1,0,0,0,21,0,0,17,0,0,0,0,3,17,0,15,5,0,0,0,1,0,0,83456,0,7,14,0,1048576,0,3,0,0,0,0,0,16,854,10,0,0,0,0,0,6,0,0,4096,0,0,17,192512,31,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,19,29,20,34112,0,0,0,15,0,98304,4,0,0,0,332,0,0,0,0,0,0,4,12,267,0,0,0,1393456279,0,1048576,0,0,0,65535,4194304,6,14,0,0,0,192512,19,1,0,0,0,22,0,0,4,0,0,0,0,0,0,0
0,0,5,240,13,10,0,74752,0,0,0,0,0,4,0,0,5,0,0,0,168,0,0,0,0,0,0,02ae85cb3677af2e5fc256e3bf7c9408,1,0,0,0,0,0,16,23117,0,0,0,12,0,0,0,0,13,10,0,0,0,13,19,0,0,0,4,0,0,0,9,0,0,0,0,0,0,4096,0,0,44167,259,0,144,1,3,11,2,4096,1,0,9,0,0,0,0,0,0,0,0,0,13,11,0,0,13,0,4096,1,224,0,4096,7,0,0,0,0,0,3,184,0,11,0,6,0,0,1,12,64,0,12,16,8,0,0,0,9,10,Patchwork,0,0,0,0,0,0,1,1024,11,5,0,0,3,0,0,0,1,1,6,0,1,18,0,0,0,0,1,13,0,17,5,0,0,1,1,0,0,44544,0,9,3,0,1048576,0,1,0,0,0,0,0,16,484,9,0,0,0,0,0,3,0,0,512,0,1,12,185072,17,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,7,17,13,34048,0,0,0,15,0,81920,10,0,1,0,332,0,0,0,0,0,0,1,4,267,0,0,0,1339247989,0,1048576,0,0,0,65535,4194304,3,6,0,0,0,229376,10,1,0,0,0,10,0,0,4,0,0,0,0,1,0,0
1,0,59,256,68,70,0,347648,0,0,0,0,0,3,0,0,8,0,0,0,345,0,0,0,25,0,0,02f3a2752b9a79ffccd99a1da8fb875c,1,0,0,0,425781,0,60,23117,0,0,0,135,0,26,0,1,52,21,0,0,0,67,59,0,1,0,56,0,0,0,74,0,0,0,0,0,0,4096,0,0,351652,33166,0,80,1,29,74,2,4096,0,0,2,0,0,0,0,0,0,0,0,0,52,36,0,0,82,0,4096,1,224,0,16384,58,0,0,0,0,0,0,184,11784,47,0,89,0,0,0,63,64,0,56,81,45,0,0,0,151,30,Patchwork,0,0,0,0,0,0,0,1024,112,4,0,0,2,0,0,0,1,0,57,0,0,86,0,0,0,0,29,21,1,49,4,0,0,1,1,0,0,60416,0,16,792,0,1048576,1,68,0,0,0,0,0,16,3791,78,0,0,0,0,0,120,0,1,512,0,0,29,415160,111,0,24,0,0,1,0,1,0,0,0,1,0,0,0,0,64,63,75,0,0,0,0,50,0,352256,9,0,1,0,332,15,0,0,0,0,0,92,32,267,0,0,0,708978626,0,1048576,1,0,0,65535,4194304,41,52,0,0,0,434176,49,1,0,0,0,64,0,0,4,0,0,0,0,1,0,0
0,0,0,128,0,0,1,32256,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,032bacaea0d335daec271f228db6bc88,0,0,0,0,0,0,0,23117,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,40254,258,0,144,0,0,0,2,8192,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,224,0,4096,0,0,1,1,0,0,0,184,2,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Transparent Tribe,0,0,0,0,0,0,0,1024,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,35328,0,0,1,0,1048576,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,512,0,0,0,68608,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34112,1,0,0,0,0,40960,1,0,0,0,332,0,0,0,0,0,0,0,0,267,1,0,0,1450724471,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,98304,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,200,0,0,0,139264,0,0,0,0,0,7,0,0,3,0,0,0,92,0,0,0,0,0,0,032c4698839a52711cb18d6bc712d5b2,0,0,0,0,202876,2,0,23117,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4096,0,0,7184,271,0,144,0,0,0,2,4096,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4096,0,224,0,4096,0,1,0,0,0,0,0,184,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Patchwork,0,0,0,0,0,0,0,4096,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,0,0,1,0,1,12288,0,0,2,0,1048576,0,0,0,0,0,0,0,16,25,0,0,0,0,0,0,0,0,0,4096,0,0,0,151552,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143360,1,0,0,0,332,0,0,0,0,0,0,0,1,267,0,0,0,1358404270,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,155648,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,4,216,5,5,0,57344,0,0,0,0,0,1,0,0,4,0,0,0,112,0,0,1,0,0,0,0334b1043c62d48525a29aeb95afcb09,1,0,0,0,137928,0,3,23117,0,0,0,7,0,0,0,0,1,7,0,0,0,5,10,0,0,0,5,0,0,0,5,0,0,0,0,0,0,4096,0,0,19801,259,0,144,1,0,3,2,4096,1,2,8,0,0,0,0,0,0,0,0,0,6,5,0,0,7,0,4096,0,224,0,4096,6,0,0,0,0,0,0,184,0,6,1,7,0,0,0,6,64,0,4,1,11,0,0,0,3,8,Hurricane Panda,0,0,0,0,0,0,0,4096,5,4,0,0,3,0,0,0,0,0,9,0,0,4,0,0,0,0,22,11,0,8,4,0,0,0,1,0,0,32768,0,0,3,0,1048576,0,17,0,0,0,0,0,16,312,10,0,0,0,0,0,2,0,0,4096,0,0,9,94208,9,0,15,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,8,0,0,0,0,5,0,61440,4,0,0,0,332,0,1,0,0,0,0,2,7,267,0,0,0,1364885171,0,1048576,0,0,0,65535,4194304,3,10,0,0,0,102400,10,1,0,0,0,6,0,0,4,0,0,0,0,0,0,0
0,0,1,224,4,5,0,26624,0,0,0,0,0,4,1,0,5,0,0,0,69,0,0,0,0,0,0,0369620eb139c3875a62e36bb7abdae8,1,0,0,0,0,0,3,23117,0,0,0,4,0,0,0,0,2,2,0,0,0,1,4,0,0,0,2,0,0,0,4,0,0,0,0,0,0,4096,0,0,11254,258,0,144,1,3,3,2,4096,0,0,10,0,0,0,0,0,0,0,0,0,4,3,0,0,2,1,4096,0,224,0,4096,8,0,0,0,0,655,0,184,69,4,0,3,0,0,0,6,64,0,3,5,2,0,0,0,2,1,APT28,0,0,0,0,1,0,0,1024,2,5,0,0,3,0,1,0,0,0,6,0,1,2,0,0,0,0,11,2,0,2,5,0,0,1,1,0,0,28160,0,0,2,0,1048576,0,1,0,0,0,0,0,16,177,3,0,0,0,0,0,1,1,0,512,0,0,5,50176,2,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,4,33088,0,0,0,6,0,32768,4,0,0,0,332,0,1,1,0,0,0,1,6,267,0,0,0,1423482481,0,1048576,0,0,0,65535,4194304,8,5,0,0,0,69632,3,1,1,0,0,6,0,0,4,0,0,0,0,0,0,0
1,0,0,184,0,0,0,57344,0,0,0,0,0,5,0,0,3,0,0,0,87,0,0,0,0,0,0,03f265a4e2e9a728749a6ef4e91e72b3,0,0,0,0,138379,1,0,23117,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4096,0,0,6694,271,0,144,0,0,3,2,4096,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,224,0,4096,0,1,0,0,0,0,0,184,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,1,Patchwork,0,0,0,0,0,0,0,4096,0,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,1,0,1,8192,0,0,3,0,1048576,0,0,0,0,0,0,1,16,22,0,0,0,0,0,0,0,0,0,4096,0,0,1,75704,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61440,1,0,0,0,332,0,0,0,0,0,0,0,1,267,0,0,0,1339481955,0,1048576,0,0,0,65535,4194304,0,1,0,0,0,69632,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
